,id_colonia,colonia_hechos,safety_degree,ranking
1239,951,NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,89.86,1240
1240,523,ESTRELLA DEL SUR,89.85,1241
1241,275,CACAMA,89.85,1242
1242,620,HÉROES DE CERRO PRIETO,89.84,1243
1243,495,EMILIANO ZAPATA 2A SECCION,89.84,1244
1244,1477,TIERRA UNIDA,89.83,1245
1245,93,AMPLIACION ZONA URBANA EJIDAL SANTA MARIA AZTAHUAC,89.82,1246
1246,1207,ROSEDAL,89.82,1247
1247,214,BARRIO SAN ESTEBAN,89.74,1248
1248,283,CAMPESTRE,89.74,1249
1249,220,BARRIO SAN JUAN MOYOTEPEC,89.74,1250
1250,622,HÉROES DE CHURUBUSCO,89.73,1251
1251,1388,SANTA MARIA DE LOS OLIVOS - BARRIO,89.73,1252
1252,1426,SECTOR POPULAR,89.72,1253
1253,717,LA GALVIA,89.72,1254
1254,272,CABEZA DE JUAREZ VII,89.71,1255
1255,1362,SANTA BÁRBARA,89.71,1256
1256,1252,SAN IGNACIO,89.71,1257
1257,1108,PRIVADA DEL RINCON,89.71,1258
1258,1001,PANAMERICANA,89.69,1259
1259,1292,SAN LORENZO ATEMOAYA,89.68,1260
1260,1064,PILOTO ADOLFO LÓPEZ MATEOS,89.68,1261
1261,671,JARDINES VILLA COAPA,89.68,1262
1262,782,LAS PEÑAS,89.67,1263
1263,1146,QUIRINO MENDOZA (TULYEHUALCO),89.63,1264
1264,451,EL MILAGRO,89.63,1265
1265,1270,SAN JUAN (SAN PABLO OZTOTEPEC),89.63,1266
1266,1023,PASEOS DE CHURUBUSCO,89.63,1267
1267,1359,SANTA ANA SUR,89.62,1268
1268,1159,REFORMA IZTACCIHUATL NORTE,89.61,1269
1269,666,JARDINES DEL PEDREGAL,89.6,1270
1270,1217,SAN ANDRÉS,89.6,1271
1271,1500,TORIELLO GUERRA,89.59,1272
1272,1526,UNIDAD MODELO,89.58,1273
1273,953,NARCISO MENDOZA SUPER MANZANA 5 VILLA COAPA,89.58,1274
1274,867,LOS PICOS DE IZTACALCO SECCIÓN 1B,89.57,1275
1275,605,HERMOSILLO,89.55,1276
1276,793,LIBERACIÓN,89.54,1277
1277,593,GUADALUPE PROLETARIA,89.53,1278
1278,634,INDUSTRIAL VALLEJO,89.51,1279
1279,877,LOS ÁNGELES APANOAYA,89.51,1280
1280,1305,SAN MARCOS NORTE,89.5,1281
1281,1164,RENOVACIÓN,89.49,1282
1282,9,1RA. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,89.49,1283
1283,735,LA MEXICANA,89.47,1284
1284,1054,PERALVILLO,89.46,1285
1285,241,BELLAVISTA,89.46,1286
1286,1347,SAN SALVADOR XOCHIMANCA,89.46,1287
1287,767,LAS AGUILAS 2O PARQUE,89.45,1288
1288,14,25 DE JULIO,89.45,1289
1289,541,FERNANDO CASAS ALEMÁN,89.45,1290
1290,425,EJERCITO DE AGUA PRIETA,89.45,1291
1291,1298,SAN LORENZO TLALTENANGO,89.45,1292
1292,505,ERMITA TIZAPAN,89.44,1293
1293,1273,SAN JUAN DE ARAGÓN II SECCIÓN,89.43,1294
1294,334,CLAVERÍA,89.43,1295
1295,689,JUVENTINO ROSAS,89.42,1296
1296,549,FORESTAL I,89.42,1297
1297,1553,VASCO DE QUIROGA,89.41,1298
1298,1456,TENORIOS,89.4,1299
1299,285,CAMPESTRE CHURUBUSCO,89.4,1300
1300,840,LOMAS DE ZARAGOZA,89.38,1301
1301,617,HUÍCHAPAN,89.38,1302
1302,1100,PRADOS DE CUAUTEPEC,89.38,1303
1303,347,COMPOSITORES MEXICANOS,89.37,1304
1304,44,ACUEDUCTO DE GUADALUPE,89.36,1305
1305,1546,VALLE DEL SUR,89.34,1306
1306,810,LOMAS DE CHAPULTEPEC I SECCIÓN,89.34,1307
1307,337,COCOYOTES,89.34,1308
1308,879,LUIS DONALDO COLOSIO,89.32,1309
1309,1034,PEDREGAL DE LAS ÁGUILAS,89.31,1310
1310,944,MULTIROL TLAXCANES (HERRADURA TLAXCANES),89.3,1311
1311,1135,PUNTA DE CEHUAYA,89.29,1312
1312,270,CABEZA DE JUAREZ IX,89.29,1313
1313,29,5 DE MAYO,89.29,1314
1314,1337,SAN PEDRO MÁRTIR,89.28,1315
1315,1440,TABACALERA,89.28,1316
1316,87,AMPLIACION MOLINO DE ROSAS,89.26,1317
1317,1353,SAN ÁLVARO,89.26,1318
1318,1109,PRO-HOGAR,89.25,1319
1319,1278,SAN JUAN DE ARAGÓN VII SECCIÓN,89.25,1320
1320,1465,TEPEYAC INSURGENTES,89.24,1321
1321,1026,PASTEROS,89.24,1322
1322,1411,SANTIAGO ATZACOALCO,89.23,1323
1323,60,AHUEHUETES,89.23,1324
1324,1274,SAN JUAN DE ARAGÓN III SECCIÓN,89.19,1325
1325,1611,ZAPOTITLA,89.19,1326
1326,1386,SANTA LUCÍA REACOMODO,89.18,1327
1327,670,JARDINES TECMA,89.18,1328
1328,975,NUEVA SANTA MARIA,89.17,1329
1329,1510,TRES ESTRELLAS,89.15,1330
1330,1413,SANTIAGO SUR,89.12,1331
1331,1198,RINCÓN DE SAN JUAN,89.12,1332
1332,970,NUEVA ESPAÑA,89.12,1333
1333,1129,PUEBLO SANTA FE,89.07,1334
1334,1557,VERANO,89.06,1335
1335,1568,VILLA CHARRA DEL PEDREGAL,89.06,1336
1336,155,AREA FEDERAL PANTEON CIVIL SAN NICOLAS TOLENTINO,89.06,1337
1337,1136,PURÍSIMA ATLAZOLPA,89.04,1338
1338,638,INFONAVIT IZTACALCO,89.04,1339
1339,654,JACARANDAS,89.04,1340
1340,1513,TRIUNFO DE LA REPÚBLICA,89.03,1341
1341,1358,SANTA ANA PONIENTE,89.01,1342
1342,555,FRANCISCO VILLA,89.0,1343
1343,1303,SAN MARCOS,88.99,1344
1344,816,LOMAS DE LA ESTANCIA,88.98,1345
1345,1408,SANTIAGO ACAHUALTEPEC,88.98,1346
1346,864,LOS OLIVOS,88.96,1347
1347,402,DEL MAR,88.95,1348
1348,1520,UN HOGAR PARA NOSOTROS,88.95,1349
1349,789,LEYES DE REFORMA 1A SECCIÓN,88.94,1350
1350,483,EL SIFÓN,88.93,1351
1351,596,GUADALUPE TLALTENCO,88.92,1352
1352,1279,SAN JUAN ESTRELLA,88.92,1353
1353,98,AMPLIACIÓN BENITO JUÁREZ,88.92,1354
1354,1130,PUENTE BLANCO,88.91,1355
1355,1053,PERALITOS,88.89,1356
1356,1008,PARAJE SAN JUAN CERRO,88.89,1357
1357,822,LOMAS DE PADIERNA,88.89,1358
1358,1084,POPULAR SANTA TERESA,88.87,1359
1359,62,AJUSCO,88.87,1360
1360,135,AMPLIACIÓN TORRE BLANCA,88.86,1361
1361,1341,SAN RAFAEL,88.84,1362
1362,1414,SANTIAGO TEPALCATLALPAN,88.82,1363
1363,542,FERRERÍA,88.82,1364
1364,521,ESTRELLA,88.81,1365
1365,1049,PENSADOR MEXICANO,88.79,1366
1366,548,FORESTAL,88.78,1367
1367,1275,SAN JUAN DE ARAGÓN IV SECCIÓN,88.78,1368
1368,322,CHALMA DE GUADALUPE,88.78,1369
1369,53,AGRICULTURA,88.77,1370
1370,1132,PUENTE SIERRA,88.77,1371
1371,913,MIGUEL HIDALGO,88.76,1372
1372,256,BOSQUES 2A SECCION,88.76,1373
1373,738,LA NOPALERA,88.75,1374
1374,349,CONCHITA A,88.75,1375
1375,933,MODELO PENSIL,88.73,1376
1376,1272,SAN JUAN DE ARAGÓN I SECCIÓN,88.73,1377
1377,1077,PODER POPULAR MERCED GOMEZ,88.73,1378
1378,641,INSURGENTES,88.7,1379
1379,1280,SAN JUAN JOYA,88.68,1380
1380,1319,SAN MIGUEL CHAPULTEPEC,88.66,1381
1381,158,AREA FEDERAL PARQUE ECOLOGICO EL SALADO,88.66,1382
1382,1244,SAN FRANCISCO CULHUACAN,88.64,1383
1383,653,IZTLAHUACÁN,88.61,1384
1384,1181,RESIDENCIAL ZACATENCO,88.6,1385
1385,988,OJO DE AGUA,88.56,1386
1386,498,EMILIO PORTES GIL,88.56,1387
1387,319,CERRILLOS TERCERA SECCIÓN,88.53,1388
1388,560,GABRIEL HERNÁNDEZ,88.51,1389
1389,589,GUADALUPE,88.5,1390
1390,74,ALFONSO XIII,88.48,1391
1391,1492,TLALPEXCO,88.46,1392
1392,1625,ÁLAMOS,88.46,1393
1393,426,EJERCITO DE ORIENTE 2,88.44,1394
1394,147,ARAGÓN INGUARÁN,88.44,1395
1395,1057,PETROLERA,88.43,1396
1396,1429,SELENE 2A. SECCION,88.41,1397
1397,1554,VASO DE REGULACION,88.41,1398
1398,320,CERRO DE LA ESTRELLA,88.38,1399
1399,218,BARRIO SAN JUAN,88.38,1400
1400,397,DEL BOSQUE,88.36,1401
1401,655,JAIME TORRES BODET,88.34,1402
1402,540,FELIPE ÁNGELES,88.33,1403
1403,25,2O REACOMODO TLACUITLAPA,88.31,1404
1404,463,EL MOLINO TEZONCO,88.28,1405
1405,623,HÉROES DE PADIERNA,88.28,1406
1406,1082,POPOTLA,88.27,1407
1407,142,ANTONIO CARRILLO FLORES,88.26,1408
1408,999,PALMITAS,88.25,1409
1409,281,CAMPAMENTO 2 DE OCTUBRE,88.24,1410
1410,838,LOMAS DE TONALCO,88.23,1411
1411,408,DEPORTIVO PENSIL,88.21,1412
1412,1369,SANTA CRUZ ACALPIXCA - PUEBLO,88.2,1413
1413,980,NUEVO BARRIO SAN RAFAEL,88.2,1414
1414,350,CONCHITA B,88.16,1415
1415,1304,SAN MARCOS (SANTA ANA TLACOTENCO),88.16,1416
1416,783,LAS PUERTAS - BARRIO,88.14,1417
1417,303,CASTILLO GRANDE,88.14,1418
1418,1160,REFORMA IZTACCIHUATL SUR,88.09,1419
1419,1264,SAN JOSÉ DE LA ESCALERA,88.08,1420
1420,632,INDUSTRIAL,88.08,1421
1421,1041,PEDREGAL DE SANTA URSULA,88.07,1422
1422,1167,RESIDENCIAL ACUEDUCTO DE GUADALUPE,88.05,1423
1423,267,CABEZA DE JUAREZ I,88.05,1424
1424,1467,TEPOPOTLA,88.02,1425
1425,108,AMPLIACIÓN GABRIEL HERNÁNDEZ,88.02,1426
1426,130,AMPLIACIÓN SANTA CATARINA,88.02,1427
1427,984,OCOTILLOS DEL PUEBLO TETELPAN,88.01,1428
1428,308,CEHUAYA,88.01,1429
1429,899,MARTÍN CARRERA,88.0,1430
1430,1622,ZONA URBANA EJIDAL LOS REYES CULHUACAN,87.99,1431
1431,998,PALMATITLA,87.97,1432
1432,1282,SAN JUAN TEPENAHUAC II,87.97,1433
1433,299,CASA BLANCA,87.96,1434
1434,167,ARGENTINA ANTIGUA,87.93,1435
1435,900,MARÍA ESTHER ZUNO DE ECHEVERRÍA,87.9,1436
1436,1462,TEPEPAN,87.9,1437
1437,747,LA PRADERA,87.89,1438
1438,1400,SANTA MARÍA TEPEPAN,87.89,1439
1439,1533,UNIDAD VICENTE GUERRERO,87.84,1440
1440,1295,SAN LORENZO TEZONCO,87.84,1441
1441,76,ALIANZA POPULAR REVOLUCIONARIA,87.82,1442
1442,527,EX EJIDO SAN JUAN DE ARAGÓN SECTOR 32,87.82,1443
1443,1410,SANTIAGO ATEPETLAC,87.81,1444
1444,1010,PARAJE ZACATEPEC,87.81,1445
1445,1301,SAN LUCAS ORIENTE,87.79,1446
1446,1110,PROGRESISTA,87.78,1447
1447,967,NUEVA ATZACOALCO,87.76,1448
1448,1416,SANTIAGUITO,87.76,1449
1449,1396,SANTA MARTHA ACATITLA NORTE,87.72,1450
1450,850,LOMAS HIDALGO,87.7,1451
1451,1398,SANTA MARÍA NATIVITAS,87.69,1452
1452,106,AMPLIACIÓN EMILIANO ZAPATA,87.69,1453
1453,1508,TRABAJADORES DE PEMEX,87.68,1454
1454,1593,VISTA HERMOSA,87.65,1455
1455,911,MIGUEL DE LA MADRID,87.63,1456
1456,948,NAPOLES,87.63,1457
1457,1371,SANTA CRUZ ATOYAC,87.57,1458
1458,328,CHINAMPAC DE JUÁREZ,87.54,1459
1459,94,AMPLIACIÓN 20 DE NOVIEMBRE,87.43,1460
1460,266,C.T.M. EL RISCO,87.42,1461
1461,556,FUEGO NUEVO,87.41,1462
1462,191,BARRIO BELÉN,87.4,1463
1463,1103,PREDIO EL MOLINO,87.38,1464
1464,317,CERRILLOS PRIMERA SECCIÓN,87.37,1465
1465,493,EMILIANO ZAPATA,87.35,1466
1466,197,BARRIO EL ROSARIO,87.34,1467
1467,284,CAMPESTRE ARAGÓN,87.34,1468
1468,590,GUADALUPE DEL MORAL,87.33,1469
1469,125,AMPLIACIÓN PROGRESO NACIONAL,87.31,1470
1470,1101,PRADOS DEL ROSARIO,87.28,1471
1471,100,AMPLIACIÓN CASAS ALEMÁN,87.22,1472
1472,1294,SAN LORENZO LA CEBADA,87.19,1473
1473,427,EJERCITO DE ORIENTE ZONA PEÑON,87.18,1474
1474,976,NUEVA TENOCHTITLAN,87.11,1475
1475,612,HOGARES FERROCARRILEROS,87.1,1476
1476,1186,RINCONADA COAPA 1A SECCIÓN,87.1,1477
1477,265,C.T.M. ATZACOALCO,87.1,1478
1478,373,CUAUHTÉMOC,87.07,1479
1479,699,LA COLMENA,87.07,1480
1480,168,ARGENTINA PONIENTE,87.03,1481
1481,824,LOMAS DE PUERTA GRANDE,87.03,1482
1482,375,CUAUTEPEC BARRIO ALTO,87.0,1483
1483,575,GERTRUDIS SÁNCHEZ 2A SECCIÓN,87.0,1484
1484,594,GUADALUPE TEPEYAC,86.94,1485
1485,1551,VALLEJO,86.93,1486
1486,23,2DA AMPLIACION PARAJE SAN JUAN,86.9,1487
1487,558,FUENTES DE ZARAGOZA,86.89,1488
1488,1387,SANTA MARIA AZTAHUACAN,86.89,1489
1489,746,LA POLVORILLA,86.87,1490
1490,773,LAS ARMAS,86.85,1491
1491,1106,PRESIDENTES DE MÉXICO,86.77,1492
1492,568,GARCIMARRERO NORTE,86.76,1493
1493,588,GRANJAS MÉXICO,86.75,1494
1494,423,EDUARDO MOLINA II,86.69,1495
1495,1311,SAN MIGUEL,86.68,1496
1496,1112,PROGRESO DEL SUR,86.67,1497
1497,24,2O REACOMODO CORPUS CHRISTI,86.66,1498
1498,925,MIRADOR DEL VALLE,86.64,1499
1499,798,LLANO REDONDO,86.61,1500
1500,432,EL ARBOLILLO CTM,86.59,1501
1501,945,MÁRTIRES DE RÍO BLANCO,86.59,1502
1502,1340,SAN PEDRO ZACATENCO,86.52,1503
1503,1222,SAN ANDRÉS TOTOLTEPEC,86.52,1504
1504,677,JOSÉ LÓPEZ PORTILLO,86.51,1505
1505,932,MOCTEZUMA 2A SECCIÓN,86.49,1506
1506,608,HIPÓDROMO,86.48,1507
1507,318,CERRILLOS SEGUNDA SECCIÓN,86.45,1508
1508,441,EL EDÉN,86.42,1509
1509,1599,XALPA,86.41,1510
1510,1381,SANTA INÉS,86.39,1511
1511,1335,SAN PEDRO DE LOS PINOS,86.34,1512
1512,1522,UNIDAD EJÉRCITO CONSTITUCIONALISTA,86.24,1513
1513,1395,SANTA MARTHA ACATITLA,86.22,1514
1514,1255,SAN JERÓNIMO,86.2,1515
1515,352,CONSEJO AGRARISTA MEXICANO,86.2,1516
1516,507,ESCANDÓN I SECCIÓN,86.14,1517
1517,971,NUEVA INDUSTRIAL VALLEJO,86.13,1518
1518,1290,SAN LORENZO,86.13,1519
1519,954,NARCISO MENDOZA SUPER MANZANA 6 VILLA COAPA,86.12,1520
1520,488,EL TRIANGULO,86.05,1521
1521,749,LA PRADERA II,86.05,1522
1522,526,EVA SÁMANO DE LÓPEZ MATEOS,86.02,1523
1523,230,BARRIO XALTOCAN,86.02,1524
1524,211,BARRIO SAN ANTONIO,86.02,1525
1525,828,LOMAS DE SAN LORENZO,86.01,1526
1526,1349,SAN SEBASTIÁN TECOLOXTITLA,85.92,1527
1527,790,LEYES DE REFORMA 2A SECCIÓN,85.89,1528
1528,1263,SAN JOSÉ BUENAVISTA,85.85,1529
1529,758,LA SOLEDAD,85.83,1530
1530,398,DEL CARMEN,85.8,1531
1531,385,CUITLAHUAC,85.77,1532
1532,831,LOMAS DE SANTA CRUZ,85.73,1533
1533,1225,SAN ANTONIO,85.73,1534
1534,791,LEYES DE REFORMA 3A SECCIÓN,85.69,1535
1535,506,ERMITA ZARAGOZA,85.63,1536
1536,582,GRANJAS CABRERA,85.6,1537
1537,1460,TEPALCATES,85.57,1538
1538,1157,REFINERÍA 18 DE MARZO,85.56,1539
1539,1202,ROMA SUR,85.51,1540
1540,665,JARDINES DEL LLANO,85.49,1541
1541,959,NEXTITLA,85.42,1542
1542,714,LA ESTACIÓN,85.41,1543
1543,1321,SAN MIGUEL TEOTONGO,85.39,1544
1544,1113,PROGRESO NACIONAL,85.37,1545
1545,217,BARRIO SAN JOSÉ,85.36,1546
1546,1443,TACUBAYA,85.34,1547
1547,1251,SAN GREGORIO ATLAPULCO,85.34,1548
1548,663,JARDINES DE SAN LORENZO TEZONCO,85.33,1549
1549,1397,SANTA MARTHA ACATITLA SUR,85.3,1550
1550,1543,VALLE DE SAN LORENZO,85.28,1551
1551,748,LA PRADERA I,85.22,1552
1552,193,BARRIO CANDELARIA TICOMÁN,85.15,1553
1553,1535,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,85.1,1554
1554,21,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,85.08,1555
1555,237,BELEN DE LAS FLORES SECCION RANCHERIA,85.06,1556
1556,786,LAS TÓRTOLAS,85.06,1557
1557,292,CANUTILLO 3A SECCIÓN,85.04,1558
1558,244,BENITO JUAREZ,85.0,1559
1559,1116,PROVIDENCIA,84.78,1560
1560,1613,ZEDEC AMPLIACION PLAN DE AYALA,84.74,1561
1561,353,CONSTITUCIÓN DE 1917,84.69,1562
1562,228,BARRIO SANTIAGO,84.69,1563
1563,227,BARRIO SANTA CRUCITA,84.67,1564
1564,84,AMPLIACION DOS RIOS,84.6,1565
1565,1383,SANTA ISABEL TOLA,84.59,1566
1566,685,JUAN ESCUTIA,84.59,1567
1567,797,LINDAVISTA,84.48,1568
1568,731,LA MAGUEYERA,84.47,1569
1569,331,CITLALLI,84.47,1570
1570,1043,PEDREGAL DE SANTO DOMINGO,84.36,1571
1571,570,GENERAL FELIPE BERRIOZABAL,84.33,1572
1572,1565,VIADUCTO TRONCOSO,84.22,1573
1573,1433,SIETE MARAVILLAS,84.22,1574
1574,1375,SANTA CRUZ MEYEHUALCO,84.22,1575
1575,673,JARDÍN BALBUENA,84.19,1576
1576,479,EL ROSARIO,84.16,1577
1577,422,EDUARDO MOLINA I,84.12,1578
1578,1442,TACUBA,84.09,1579
1579,192,BARRIO CALYEQUITA,84.05,1580
1580,1086,PORTALES SUR,83.82,1581
1581,516,ESTADO DE ANAHUAC,83.82,1582
1582,875,LOS ÁNGELES,83.65,1583
1583,1342,SAN RAFAEL TICOMÁN,83.63,1584
1584,619,HÉROES DE 1910,83.62,1585
1585,981,OBRERA,83.56,1586
1586,296,CARLOS HANK GONZALEZ,83.46,1587
1587,1617,ZONA CENTRO,83.37,1588
1588,1623,ZONA URBANA EJIDAL SANTA MARIA AZTAHUACAN,83.3,1589
1589,725,LA LAGUNA TICOMÁN,83.18,1590
1590,1162,REFORMA POLÍTICA,83.06,1591
1591,140,ANAHUAC,83.02,1592
1592,854,LORETO Y PEÑA POBRE,82.92,1593
1593,1242,SAN FELIPE DE JESÚS,82.87,1594
1594,1007,PARAJE SAN JUAN,82.7,1595
1595,1402,SANTA ROSA,82.19,1596
1596,225,BARRIO SAN SEBASTIÁN,82.09,1597
1597,1415,SANTIAGO TULYEHUALCO - PUEBLO,81.03,1598
1598,1391,SANTA MARIA LA RIBERA,81.03,1599
1599,533,EX-HACIENDA EL ROSARIO,80.71,1600
1600,448,EL JAZMÍN,80.7,1601
1601,410,DESARROLLO URBANO QUETZALCOATL,80.29,1602
1602,1078,POLANCO,80.12,1603
1603,41,ACOCA,80.08,1604
1604,1495,TLAXCALTENCO LA MESA,80.08,1605
1605,310,CENTRAL DE ABASTO,80.01,1606
1606,1287,SAN JUAN Y GUADALUPE TICOMÁN,79.86,1607
1607,466,EL OLIVO (SAN LORENZO),79.72,1608
1608,690,JUÁREZ,79.38,1609
1609,56,AGRÍCOLA PANTITLAN,79.29,1610
1610,1451,TEJOMULCO EL ALTO,78.64,1611
1611,601,GUERRERO,77.67,1612
1612,1254,SAN ISIDRO TULYEHUALCO,77.59,1613
1613,942,MORELOS,76.6,1614
1614,262,BUENAVISTA,76.59,1615
1615,1214,SAN AGUSTÍN (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),76.1,1616
1616,26,3 DE MAYO,75.52,1617
1617,55,AGRÍCOLA ORIENTAL,74.54,1618
1618,955,NARVARTE,73.93,1619
1619,1067,PISTA OLIMPICA VIRGILIO URIBE (CANAL DE CUEMANCO),72.86,1620
1620,1481,TLACAELEL 2,72.78,1621
1621,1201,ROMA NORTE,70.55,1622
1622,1550,VALLE VERDE,70.14,1623
1623,1013,PARQUE ECOLOGICO DE XOCHIMILCO,69.49,1624
1624,406,DEL VALLE CENTRO,66.24,1625
1625,415,DOCTORES,57.0,1626
1626,312,CENTRO,25.73,1627
